cohort_name,modality,device,task,feature_set,model,seed,feature_count,outer_fold,pca_used,pca_n_components,pca_explained_variance_ratio_sum
core3_same_cohort,eeg,,rest,demographics,hist_gradient_boosting,20260707,4,2,0,0,
core3_same_cohort,eeg,,rest,demographics,hist_gradient_boosting,20260707,4,3,0,0,
core3_same_cohort,eeg,,rest,demographics,hist_gradient_boosting,20260707,4,4,0,0,
core3_same_cohort,eeg,,rest,modality,logistic_regression,20260707,217,0,0,0,
core3_same_cohort,eeg,,rest,modality,logistic_regression,20260707,217,1,0,0,
core3_same_cohort,eeg,,rest,modality,logistic_regression,20260707,217,2,0,0,
core3_same_cohort,eeg,,rest,modality,logistic_regression,20260707,217,3,0,0,
core3_same_cohort,eeg,,rest,modality,logistic_regression,20260707,217,4,0,0,
core3_same_cohort,eeg,,rest,modality,random_forest,20260707,217,0,0,0,
core3_same_cohort,eeg,,rest,modality,random_forest,20260707,217,1,0,0,
core3_same_cohort,eeg,,rest,modality,random_forest,20260707,217,2,0,0,
core3_same_cohort,eeg,,rest,modality,random_forest,20260707,217,3,0,0,
core3_same_cohort,eeg,,rest,modality,random_forest,20260707,217,4,0,0,
core3_same_cohort,eeg,,rest,modality,hist_gradient_boosting,20260707,217,0,0,0,
core3_same_cohort,eeg,,rest,modality,hist_gradient_boosting,20260707,217,1,0,0,
core3_same_cohort,eeg,,rest,modality,hist_gradient_boosting,20260707,217,2,0,0,
core3_same_cohort,eeg,,rest,modality,hist_gradient_boosting,20260707,217,3,0,0,
core3_same_cohort,eeg,,rest,modality,hist_gradient_boosting,20260707,217,4,0,0,
core3_same_cohort,eeg,,rest,modality_demographics,logistic_regression,20260707,221,0,0,0,
core3_same_cohort,eeg,,rest,modality_demographics,logistic_regression,20260707,221,1,0,0,
core3_same_cohort,eeg,,rest,modality_demographics,logistic_regression,20260707,221,2,0,0,
core3_same_cohort,eeg,,rest,modality_demographics,logistic_regression,20260707,221,3,0,0,
core3_same_cohort,eeg,,rest,modality_demographics,logistic_regression,20260707,221,4,0,0,
core3_same_cohort,eeg,,rest,modality_demographics,random_forest,20260707,221,0,0,0,
core3_same_cohort,eeg,,rest,modality_demographics,random_forest,20260707,221,1,0,0,
core3_same_cohort,eeg,,rest,modality_demographics,random_forest,20260707,221,2,0,0,
core3_same_cohort,eeg,,rest,modality_demographics,random_forest,20260707,221,3,0,0,
core3_same_cohort,eeg,,rest,modality_demographics,random_forest,20260707,221,4,0,0,
core3_same_cohort,eeg,,rest,modality_demographics,hist_gradient_boosting,20260707,221,0,0,0,
core3_same_cohort,eeg,,rest,modality_demographics,hist_gradient_boosting,20260707,221,1,0,0,
core3_same_cohort,eeg,,rest,modality_demographics,hist_gradient_boosting,20260707,221,2,0,0,
core3_same_cohort,eeg,,rest,modality_demographics,hist_gradient_boosting,20260707,221,3,0,0,
core3_same_cohort,eeg,,rest,modality_demographics,hist_gradient_boosting,20260707,221,4,0,0,
core3_same_cohort,fnirs,yiruid,vft,demographics,logistic_regression,20260707,4,0,0,0,
core3_same_cohort,fnirs,yiruid,vft,demographics,logistic_regression,20260707,4,1,0,0,
core3_same_cohort,fnirs,yiruid,vft,demographics,logistic_regression,20260707,4,2,0,0,
core3_same_cohort,fnirs,yiruid,vft,demographics,logistic_regression,20260707,4,3,0,0,
core3_same_cohort,fnirs,yiruid,vft,demographics,logistic_regression,20260707,4,4,0,0,
core3_same_cohort,fnirs,yiruid,vft,demographics,random_forest,20260707,4,0,0,0,
core3_same_cohort,fnirs,yiruid,vft,demographics,random_forest,20260707,4,1,0,0,
core3_same_cohort,fnirs,yiruid,vft,demographics,random_forest,20260707,4,2,0,0,
core3_same_cohort,fnirs,yiruid,vft,demographics,random_forest,20260707,4,3,0,0,
core3_same_cohort,fnirs,yiruid,vft,demographics,random_forest,20260707,4,4,0,0,
core3_same_cohort,fnirs,yiruid,vft,demographics,hist_gradient_boosting,20260707,4,0,0,0,
core3_same_cohort,fnirs,yiruid,vft,demographics,hist_gradient_boosting,20260707,4,1,0,0,
core3_same_cohort,fnirs,yiruid,vft,demographics,hist_gradient_boosting,20260707,4,2,0,0,
core3_same_cohort,fnirs,yiruid,vft,demographics,hist_gradient_boosting,20260707,4,3,0,0,
core3_same_cohort,fnirs,yiruid,vft,demographics,hist_gradient_boosting,20260707,4,4,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality,logistic_regression,20260707,289,0,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality,logistic_regression,20260707,289,1,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality,logistic_regression,20260707,289,2,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality,logistic_regression,20260707,289,3,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality,logistic_regression,20260707,289,4,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality,random_forest,20260707,289,0,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality,random_forest,20260707,289,1,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality,random_forest,20260707,289,2,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality,random_forest,20260707,289,3,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality,random_forest,20260707,289,4,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality,hist_gradient_boosting,20260707,289,0,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality,hist_gradient_boosting,20260707,289,1,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality,hist_gradient_boosting,20260707,289,2,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality,hist_gradient_boosting,20260707,289,3,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality,hist_gradient_boosting,20260707,289,4,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality_demographics,logistic_regression,20260707,293,0,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality_demographics,logistic_regression,20260707,293,1,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality_demographics,logistic_regression,20260707,293,2,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality_demographics,logistic_regression,20260707,293,3,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality_demographics,logistic_regression,20260707,293,4,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality_demographics,random_forest,20260707,293,0,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality_demographics,random_forest,20260707,293,1,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality_demographics,random_forest,20260707,293,2,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality_demographics,random_forest,20260707,293,3,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality_demographics,random_forest,20260707,293,4,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality_demographics,hist_gradient_boosting,20260707,293,0,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality_demographics,hist_gradient_boosting,20260707,293,1,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality_demographics,hist_gradient_boosting,20260707,293,2,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality_demographics,hist_gradient_boosting,20260707,293,3,0,0,
core3_same_cohort,fnirs,yiruid,vft,modality_demographics,hist_gradient_boosting,20260707,293,4,0,0,
core3_same_cohort,face,,self_intro,demographics,logistic_regression,20260707,4,0,0,0,
core3_same_cohort,face,,self_intro,demographics,logistic_regression,20260707,4,1,0,0,
core3_same_cohort,face,,self_intro,demographics,logistic_regression,20260707,4,2,0,0,
core3_same_cohort,face,,self_intro,demographics,logistic_regression,20260707,4,3,0,0,
core3_same_cohort,face,,self_intro,demographics,logistic_regression,20260707,4,4,0,0,
core3_same_cohort,face,,self_intro,demographics,hist_gradient_boosting,20260707,4,0,0,0,
core3_same_cohort,face,,self_intro,demographics,hist_gradient_boosting,20260707,4,1,0,0,
core3_same_cohort,face,,self_intro,demographics,hist_gradient_boosting,20260707,4,2,0,0,
core3_same_cohort,face,,self_intro,demographics,hist_gradient_boosting,20260707,4,3,0,0,
core3_same_cohort,face,,self_intro,demographics,hist_gradient_boosting,20260707,4,4,0,0,
core3_same_cohort,face,,self_intro,modality,logistic_regression,20260707,1024,0,1,64,0.7125820440413673
core3_same_cohort,face,,self_intro,modality,logistic_regression,20260707,1024,1,1,64,0.7094707400746637
core3_same_cohort,face,,self_intro,modality,logistic_regression,20260707,1024,2,1,64,0.7089444274043883
core3_same_cohort,face,,self_intro,modality,logistic_regression,20260707,1024,3,1,64,0.7096555385259098
core3_same_cohort,face,,self_intro,modality,logistic_regression,20260707,1024,4,1,64,0.7106654302144337
core3_same_cohort,face,,self_intro,modality,hist_gradient_boosting,20260707,1024,0,1,64,0.7125820440413673
core3_same_cohort,face,,self_intro,modality,hist_gradient_boosting,20260707,1024,1,1,64,0.7094707400746637
core3_same_cohort,face,,self_intro,modality,hist_gradient_boosting,20260707,1024,2,1,64,0.7089444274043883
core3_same_cohort,face,,self_intro,modality,hist_gradient_boosting,20260707,1024,3,1,64,0.7096555385259098
core3_same_cohort,face,,self_intro,modality,hist_gradient_boosting,20260707,1024,4,1,64,0.7106654302144337
core3_same_cohort,face,,self_intro,modality_demographics,logistic_regression,20260707,1028,0,1,64,0.7119250312583368
core3_same_cohort,face,,self_intro,modality_demographics,logistic_regression,20260707,1028,1,1,64,0.708718096905083
core3_same_cohort,face,,self_intro,modality_demographics,logistic_regression,20260707,1028,2,1,64,0.7082373232274709
core3_same_cohort,face,,self_intro,modality_demographics,logistic_regression,20260707,1028,3,1,64,0.7089538093257333
core3_same_cohort,face,,self_intro,modality_demographics,logistic_regression,20260707,1028,4,1,64,0.709991622960078
core3_same_cohort,face,,self_intro,modality_demographics,hist_gradient_boosting,20260707,1028,0,1,64,0.7119250312583368
core3_same_cohort,face,,self_intro,modality_demographics,hist_gradient_boosting,20260707,1028,1,1,64,0.708718096905083
core3_same_cohort,face,,self_intro,modality_demographics,hist_gradient_boosting,20260707,1028,2,1,64,0.7082373232274709
core3_same_cohort,face,,self_intro,modality_demographics,hist_gradient_boosting,20260707,1028,3,1,64,0.7089538093257333
core3_same_cohort,face,,self_intro,modality_demographics,hist_gradient_boosting,20260707,1028,4,1,64,0.709991622960078
shortcut_a_prefix_group_cv,shortcut,,a_prefix_group,group_device,logistic_regression,20260707,5,0,0,0,
shortcut_a_prefix_group_cv,shortcut,,a_prefix_group,group_device,logistic_regression,20260707,5,1,0,0,
shortcut_a_prefix_group_cv,shortcut,,a_prefix_group,group_device,logistic_regression,20260707,5,2,0,0,
shortcut_a_prefix_group_cv,shortcut,,a_prefix_group,group_device,logistic_regression,20260707,5,3,0,0,
shortcut_a_prefix_group_cv,shortcut,,a_prefix_group,group_device,logistic_regression,20260707,5,4,0,0,
shortcut_a_prefix_group_cv,shortcut,,a_prefix_group,group_device,random_forest,20260707,5,0,0,0,
shortcut_a_prefix_group_cv,shortcut,,a_prefix_group,group_device,random_forest,20260707,5,1,0,0,
shortcut_a_prefix_group_cv,shortcut,,a_prefix_group,group_device,random_forest,20260707,5,2,0,0,
shortcut_a_prefix_group_cv,shortcut,,a_prefix_group,group_device,random_forest,20260707,5,3,0,0,
shortcut_a_prefix_group_cv,shortcut,,a_prefix_group,group_device,random_forest,20260707,5,4,0,0,
shortcut_a_prefix_group_cv,shortcut,,a_prefix_group,group_device,hist_gradient_boosting,20260707,5,0,0,0,
shortcut_a_prefix_group_cv,shortcut,,a_prefix_group,group_device,hist_gradient_boosting,20260707,5,1,0,0,
shortcut_a_prefix_group_cv,shortcut,,a_prefix_group,group_device,hist_gradient_boosting,20260707,5,2,0,0,
shortcut_a_prefix_group_cv,shortcut,,a_prefix_group,group_device,hist_gradient_boosting,20260707,5,3,0,0,
shortcut_a_prefix_group_cv,shortcut,,a_prefix_group,group_device,hist_gradient_boosting,20260707,5,4,0,0,
