row,L_id,code,condition,trial_in_recording,onset_sample
862,L1390,11,standard,56,160117
863,L1390,11,standard,57,161117
864,L1390,11,standard,58,162117
865,L1390,11,standard,59,163116
866,L1390,11,standard,60,164117
867,L1390,11,standard,61,165117
868,L1390,22,deviant_target,62,166117
869,L1390,22,deviant_target,63,167117
870,L1390,11,standard,64,168116
871,L1390,11,standard,65,169117
872,L1390,11,standard,66,170117
873,L1390,11,standard,67,171117
874,L1390,11,standard,68,172117
875,L1390,11,standard,69,173117
876,L1390,11,standard,70,174116
877,L1390,22,deviant_target,71,175117
878,L1390,11,standard,72,176117
879,L1390,22,deviant_target,73,177116
880,L1390,11,standard,74,178117
881,L1390,11,standard,75,179116
882,L1390,11,standard,76,180117
883,L1390,11,standard,77,211128
884,L1390,11,standard,78,212127
885,L1390,11,standard,79,213127
886,L1390,11,standard,80,214127
887,L1390,11,standard,81,215127
888,L1390,11,standard,82,216127
889,L1390,22,deviant_target,83,217127
890,L1390,11,standard,84,218128
891,L1390,11,standard,85,219127
892,L1390,11,standard,86,220127
893,L1390,11,standard,87,221127
894,L1390,11,standard,88,222126
895,L1390,11,standard,89,223128
896,L1390,11,standard,90,224126
897,L1390,11,standard,91,225127
898,L1390,22,deviant_target,92,226127
899,L1390,22,deviant_target,93,227127
900,L1390,11,standard,94,228126
901,L1390,11,standard,95,229128
902,L1390,11,standard,96,231126
903,L1390,11,standard,97,232126
904,L1390,11,standard,98,233126
905,L1390,11,standard,99,234126
906,L1390,22,deviant_target,100,235126
907,L1390,11,standard,101,236126
908,L1390,22,deviant_target,102,237127
909,L1390,11,standard,103,239128
910,L1390,11,standard,104,240126
911,L1390,11,standard,105,272149
912,L1390,11,standard,106,273148
913,L1390,11,standard,107,274150
914,L1390,11,standard,108,275149
915,L1390,11,standard,109,276149
916,L1390,22,deviant_target,110,277149
917,L1390,11,standard,111,278148
918,L1390,11,standard,112,279148
919,L1390,11,standard,113,280149
920,L1390,11,standard,114,281148
921,L1390,11,standard,115,282149
922,L1390,11,standard,116,283150
923,L1390,11,standard,117,284148
924,L1390,11,standard,118,285149
925,L1390,22,deviant_target,119,287148
926,L1390,11,standard,120,288149
927,L1390,11,standard,121,289148
928,L1390,11,standard,122,290148
929,L1390,11,standard,123,291149
930,L1390,11,standard,124,292148
931,L1390,11,standard,125,293149
932,L1390,11,standard,126,294149
933,L1390,22,deviant_target,127,295148
934,L1390,11,standard,128,296150
935,L1390,22,deviant_target,129,297148
936,L1390,11,standard,130,298148
937,L1390,11,standard,131,299148
938,L1394,11,standard,0,31401
939,L1394,11,standard,1,32403
940,L1394,11,standard,2,33406
941,L1394,11,standard,3,34406
942,L1394,11,standard,4,35407
943,L1394,22,deviant_target,5,36409
944,L1394,11,standard,6,37410
945,L1394,11,standard,7,38413
946,L1394,11,standard,8,39415
947,L1394,11,standard,9,40416
948,L1394,22,deviant_target,10,41417
949,L1394,11,standard,11,42419
950,L1394,11,standard,12,43421
951,L1394,11,standard,13,44422
952,L1394,11,standard,14,45424
953,L1394,11,standard,15,46425
954,L1394,11,standard,16,47427
955,L1394,11,standard,17,48428
956,L1394,22,deviant_target,18,49421
957,L1394,11,standard,19,50420
958,L1394,11,standard,20,52423
959,L1394,11,standard,21,53425
960,L1394,11,standard,22,54424
961,L1394,22,deviant_target,23,55426
962,L1394,11,standard,24,56427
963,L1394,22,deviant_target,25,57429
964,L1394,11,standard,26,58430
965,L1394,11,standard,27,59432
966,L1394,11,standard,28,60433
967,L1394,11,standard,29,92525
968,L1394,11,standard,30,93528
969,L1394,11,standard,31,94528
970,L1394,11,standard,32,95530
971,L1394,22,deviant_target,33,96531
972,L1394,11,standard,34,97532
973,L1394,11,standard,35,98534
974,L1394,11,standard,36,99538
975,L1394,11,standard,37,100537
976,L1394,22,deviant_target,38,101541
977,L1394,11,standard,39,102542
978,L1394,11,standard,40,103543
979,L1394,11,standard,41,105545
980,L1394,11,standard,42,107549
981,L1394,11,standard,43,108550
982,L1394,22,deviant_target,44,109551
983,L1394,11,standard,45,110552
984,L1394,11,standard,46,112555
985,L1394,11,standard,47,113557
986,L1394,11,standard,48,116561
987,L1394,22,deviant_target,49,117563
988,L1394,11,standard,50,118564
989,L1394,11,standard,51,119565
990,L1394,11,standard,52,120567
991,L1394,11,standard,53,151594
992,L1394,11,standard,54,152593
993,L1394,11,standard,55,153594
994,L1394,11,standard,56,154595
995,L1394,11,standard,57,155597
996,L1394,22,deviant_target,58,156598
997,L1394,11,standard,59,157600
998,L1394,11,standard,60,158601
999,L1394,11,standard,61,159603
1000,L1394,11,standard,62,162607
1001,L1394,11,standard,63,163609
1002,L1394,11,standard,64,164612
1003,L1394,11,standard,65,165611
1004,L1394,11,standard,66,166614
1005,L1394,11,standard,67,167617
1006,L1394,11,standard,68,168616
1007,L1394,22,deviant_target,69,169619
1008,L1394,11,standard,70,170621
1009,L1394,11,standard,71,171622
1010,L1394,11,standard,72,172622
1011,L1394,11,standard,73,173624
1012,L1394,11,standard,74,174625
1013,L1394,22,deviant_target,75,175627
1014,L1394,11,standard,76,176630
1015,L1394,22,deviant_target,77,177630
1016,L1394,11,standard,78,178631
1017,L1394,11,standard,79,179633
1018,L1394,11,standard,80,180635
1019,L1394,11,standard,81,211661
1020,L1394,11,standard,82,212660
1021,L1394,11,standard,83,213662
1022,L1394,11,standard,84,214662
1023,L1394,11,standard,85,215664
1024,L1394,22,deviant_target,86,216666
1025,L1394,11,standard,87,217667
1026,L1394,11,standard,88,218669
1027,L1394,11,standard,89,219670
1028,L1394,11,standard,90,220671
1029,L1394,22,deviant_target,91,221673
1030,L1394,11,standard,92,222674
1031,L1394,11,standard,93,223676
1032,L1394,11,standard,94,224678
1033,L1394,11,standard,95,225680
1034,L1394,11,standard,96,226680
1035,L1394,11,standard,97,227682
1036,L1394,11,standard,98,228683
1037,L1394,22,deviant_target,99,229684
1038,L1394,11,standard,100,230686
1039,L1394,11,standard,101,231688
1040,L1394,11,standard,102,232690
1041,L1394,11,standard,103,233692
1042,L1394,11,standard,104,234692
1043,L1394,11,standard,105,236697
1044,L1394,22,deviant_target,106,237698
1045,L1394,11,standard,107,238700
1046,L1394,11,standard,108,239700
1047,L1394,11,standard,109,240701
1048,L1394,11,standard,110,271719
1049,L1394,11,standard,111,272716
1050,L1394,11,standard,112,273717
1051,L1394,11,standard,113,274719
1052,L1394,11,standard,114,275720
1053,L1394,22,deviant_target,115,276721
1054,L1394,11,standard,116,277722
1055,L1394,11,standard,117,278724
1056,L1394,11,standard,118,279726
1057,L1394,11,standard,119,280727
1058,L1394,22,deviant_target,120,281728
1059,L1394,11,standard,121,282730
1060,L1394,11,standard,122,283732
1061,L1394,11,standard,123,284733
1062,L1394,11,standard,124,285737
1063,L1394,11,standard,125,286738
1064,L1394,11,standard,126,287739
1065,L1394,11,standard,127,288739
1066,L1394,22,deviant_target,128,289742
1067,L1394,11,standard,129,290744
1068,L1394,11,standard,130,291744
1069,L1394,11,standard,131,292745
1070,L1394,11,standard,132,293746
1071,L1394,11,standard,133,294750
1072,L1394,22,deviant_target,134,295749
1073,L1394,11,standard,135,296751
1074,L1394,22,deviant_target,136,297752
1075,L1394,11,standard,137,298755
1076,L1394,11,standard,138,299756
1077,L1401,11,standard,0,32583
1078,L1401,11,standard,1,34586
1079,L1401,11,standard,2,35587
1080,L1401,11,standard,3,36597
1081,L1401,11,standard,4,37601
1082,L1401,11,standard,5,38610
1083,L1401,11,standard,6,39615
1084,L1401,11,standard,7,40616
1085,L1401,11,standard,8,41618
1086,L1401,22,deviant_target,9,42621
1087,L1401,22,deviant_target,10,43623
1088,L1401,11,standard,11,45624
1089,L1401,11,standard,12,46627
1090,L1401,11,standard,13,47627
1091,L1401,11,standard,14,48629
1092,L1401,11,standard,15,49630
1093,L1401,11,standard,16,50633
1094,L1401,11,standard,17,51633
1095,L1401,11,standard,18,52635
1096,L1401,22,deviant_target,19,53636
1097,L1401,11,standard,20,54638
1098,L1401,11,standard,21,57641
1099,L1401,11,standard,22,58643
1100,L1401,22,deviant_target,23,59644
1101,L1401,11,standard,24,61648
1102,L1401,11,standard,25,99738
1103,L1401,11,standard,26,100741
1104,L1401,11,standard,27,101741
1105,L1401,22,deviant_target,28,102742
1106,L1401,22,deviant_target,29,103744
1107,L1401,11,standard,30,104746
1108,L1401,11,standard,31,105747
1109,L1401,11,standard,32,106748
1110,L1401,11,standard,33,107750
1111,L1401,11,standard,34,108752
1112,L1401,11,standard,35,109753
1113,L1401,11,standard,36,110754
1114,L1401,11,standard,37,111757
1115,L1401,11,standard,38,112757
1116,L1401,22,deviant_target,39,113760
1117,L1401,11,standard,40,114761
1118,L1401,22,deviant_target,41,115762
1119,L1401,11,standard,42,116763
1120,L1401,11,standard,43,117765
1121,L1401,11,standard,44,118766
1122,L1401,22,deviant_target,45,119767
1123,L1401,11,standard,46,120769
1124,L1401,11,standard,47,121771
1125,L1401,11,standard,48,152786
1126,L1401,11,standard,49,153786
1127,L1401,11,standard,50,154787
1128,L1401,11,standard,51,155789
1129,L1401,11,standard,52,156789
1130,L1401,11,standard,53,157791
1131,L1401,11,standard,54,158794
1132,L1401,11,standard,55,159794
1133,L1401,11,standard,56,160797
1134,L1401,11,standard,57,161798
1135,L1401,22,deviant_target,58,162798
1136,L1401,22,deviant_target,59,163800
1137,L1401,11,standard,60,164801
1138,L1401,11,standard,61,165803
1139,L1401,11,standard,62,166806
1140,L1401,11,standard,63,167806
1141,L1401,11,standard,64,168807
1142,L1401,11,standard,65,169808
1143,L1401,11,standard,66,170813
1144,L1401,11,standard,67,171812
1145,L1401,11,standard,68,172812
1146,L1401,22,deviant_target,69,173814
1147,L1401,11,standard,70,174817
1148,L1401,22,deviant_target,71,175819
1149,L1401,11,standard,72,176819
1150,L1401,11,standard,73,177822
1151,L1401,11,standard,74,178824
1152,L1401,22,deviant_target,75,179825
1153,L1401,11,standard,76,180825
1154,L1401,11,standard,77,181826
1155,L1401,11,standard,78,212853
1156,L1401,11,standard,79,213851
1157,L1401,11,standard,80,214855
1158,L1401,11,standard,81,215856
1159,L1401,11,standard,82,216858
1160,L1401,11,standard,83,217859
1161,L1401,11,standard,84,218861
1162,L1401,11,standard,85,219862
1163,L1401,11,standard,86,220864
1164,L1401,11,standard,87,221865
1165,L1401,22,deviant_target,88,222866
1166,L1401,22,deviant_target,89,223868
1167,L1401,11,standard,90,224868
1168,L1401,11,standard,91,225870
1169,L1401,11,standard,92,226871
1170,L1401,11,standard,93,227873
1171,L1401,11,standard,94,228874
1172,L1401,11,standard,95,229876
1173,L1401,11,standard,96,230878
1174,L1401,11,standard,97,231879
1175,L1401,11,standard,98,232880
1176,L1401,22,deviant_target,99,233882
1177,L1401,11,standard,100,234883
1178,L1401,22,deviant_target,101,235885
1179,L1401,11,standard,102,236887
1180,L1401,11,standard,103,237887
1181,L1401,11,standard,104,238889
1182,L1401,22,deviant_target,105,239890
1183,L1401,11,standard,106,240892
1184,L1401,11,standard,107,241895
1185,L1401,11,standard,108,272909
1186,L1401,11,standard,109,273907
1187,L1401,11,standard,110,274909
1188,L1401,11,standard,111,275913
1189,L1401,11,standard,112,276912
1190,L1401,11,standard,113,277914
1191,L1401,11,standard,114,278915
1192,L1401,11,standard,115,279917
1193,L1401,11,standard,116,280918
1194,L1401,11,standard,117,281920
1195,L1401,22,deviant_target,118,282921
1196,L1401,22,deviant_target,119,283923
1197,L1401,11,standard,120,284924
1198,L1401,11,standard,121,285925
1199,L1401,11,standard,122,286927
1200,L1401,11,standard,123,287928
1201,L1401,11,standard,124,288930
1202,L1401,11,standard,125,289931
1203,L1401,11,standard,126,290933
1204,L1401,11,standard,127,291936
1205,L1401,11,standard,128,292936
1206,L1401,22,deviant_target,129,293939
1207,L1401,11,standard,130,294941
1208,L1401,22,deviant_target,131,295942
1209,L1401,11,standard,132,296943
1210,L1401,11,standard,133,297944
1211,L1401,11,standard,134,298946
1212,L1401,22,deviant_target,135,299948
1213,L1432,11,standard,0,32600
1214,L1432,11,standard,1,33603
1215,L1432,11,standard,2,34603
1216,L1432,11,standard,3,35604
1217,L1432,11,standard,4,36603
1218,L1432,11,standard,5,37603
1219,L1432,11,standard,6,38604
1220,L1432,22,deviant_target,7,39603
1221,L1432,11,standard,8,40603
1222,L1432,11,standard,9,42603
1223,L1432,11,standard,10,43603
1224,L1432,11,standard,11,44603
1225,L1432,22,deviant_target,12,45603
1226,L1432,11,standard,13,46603
1227,L1432,11,standard,14,47604
1228,L1432,22,deviant_target,15,48603
1229,L1432,22,deviant_target,16,49603
1230,L1432,11,standard,17,50603
1231,L1432,11,standard,18,51603
1232,L1432,11,standard,19,52603
1233,L1432,11,standard,20,53603
1234,L1432,11,standard,21,54603
1235,L1432,11,standard,22,55603
1236,L1432,22,deviant_target,23,56604
1237,L1432,11,standard,24,57603
1238,L1432,11,standard,25,58603
1239,L1432,11,standard,26,59605
1240,L1432,11,standard,27,60603
1241,L1432,11,standard,28,61603
1242,L1432,11,standard,29,92626
1243,L1432,11,standard,30,93625
1244,L1432,11,standard,31,94625
1245,L1432,11,standard,32,95625
1246,L1432,11,standard,33,96624
1247,L1432,11,standard,34,97625
1248,L1432,11,standard,35,98624
1249,L1432,22,deviant_target,36,99624
1250,L1432,11,standard,37,100626
1251,L1432,11,standard,38,101624
1252,L1432,11,standard,39,102625
1253,L1432,11,standard,40,103626
1254,L1432,11,standard,41,104624
1255,L1432,22,deviant_target,42,105624
1256,L1432,11,standard,43,106625
1257,L1432,11,standard,44,107625
1258,L1432,22,deviant_target,45,108625
1259,L1432,22,deviant_target,46,109624
1260,L1432,11,standard,47,110624
1261,L1432,11,standard,48,111626
1262,L1432,11,standard,49,112624
1263,L1432,11,standard,50,113625
1264,L1432,11,standard,51,114624
1265,L1432,11,standard,52,115624
1266,L1432,22,deviant_target,53,116624
1267,L1432,11,standard,54,117625
1268,L1432,11,standard,55,118627
1269,L1432,11,standard,56,119624
1270,L1432,11,standard,57,120625
1271,L1432,11,standard,58,121624
1272,L1432,11,standard,59,152648
1273,L1432,11,standard,60,153646
1274,L1432,11,standard,61,154646
1275,L1432,11,standard,62,155647
1276,L1432,11,standard,63,156646
1277,L1432,11,standard,64,157646
1278,L1432,11,standard,65,158646
1279,L1432,22,deviant_target,66,159646
1280,L1432,11,standard,67,160647
1281,L1432,11,standard,68,161646
1282,L1432,11,standard,69,162646
1283,L1432,11,standard,70,163647
1284,L1432,11,standard,71,164646
1285,L1432,22,deviant_target,72,165646
1286,L1432,11,standard,73,166646
1287,L1432,11,standard,74,167646
1288,L1432,22,deviant_target,75,168647
1289,L1432,22,deviant_target,76,169646
1290,L1432,11,standard,77,170646
1291,L1432,11,standard,78,171646
1292,L1432,11,standard,79,172646
1293,L1432,11,standard,80,173646
1294,L1432,11,standard,81,174646
1295,L1432,11,standard,82,175647
1296,L1432,22,deviant_target,83,176646
1297,L1432,11,standard,84,177646
1298,L1432,11,standard,85,178646
1299,L1432,11,standard,86,179645
1300,L1432,11,standard,87,180646
1301,L1432,11,standard,88,181646
1302,L1432,11,standard,89,212670
1303,L1432,11,standard,90,213667
1304,L1432,11,standard,91,214668
1305,L1432,11,standard,92,215669
1306,L1432,11,standard,93,216667
1307,L1432,11,standard,94,217668
1308,L1432,11,standard,95,218667
1309,L1432,22,deviant_target,96,219667
1310,L1432,11,standard,97,220669
1311,L1432,11,standard,98,221670
1312,L1432,11,standard,99,222668
1313,L1432,11,standard,100,223669
1314,L1432,11,standard,101,224667
1315,L1432,22,deviant_target,102,225668
1316,L1432,11,standard,103,226668
1317,L1432,11,standard,104,227668
1318,L1432,22,deviant_target,105,228668
1319,L1432,22,deviant_target,106,229667
1320,L1432,11,standard,107,230667
1321,L1432,11,standard,108,231668
1322,L1432,11,standard,109,232667
1323,L1432,11,standard,110,233667
1324,L1432,11,standard,111,234667
1325,L1432,11,standard,112,235667
1326,L1432,22,deviant_target,113,236668
1327,L1432,11,standard,114,237668
1328,L1432,11,standard,115,238667
1329,L1432,11,standard,116,239668
1330,L1432,11,standard,117,240669
1331,L1432,11,standard,118,241668
1332,L1432,11,standard,119,272691
1333,L1432,11,standard,120,273689
1334,L1432,11,standard,121,274690
1335,L1432,11,standard,122,275689
1336,L1432,11,standard,123,276689
1337,L1432,11,standard,124,277689
1338,L1432,11,standard,125,278689
1339,L1432,22,deviant_target,126,279689
1340,L1432,11,standard,127,280689
1341,L1432,11,standard,128,281690
1342,L1432,11,standard,129,282689
1343,L1432,11,standard,130,283689
1344,L1432,11,standard,131,284689
1345,L1432,11,standard,132,286689
1346,L1432,11,standard,133,287689
1347,L1432,22,deviant_target,134,288690
1348,L1432,22,deviant_target,135,289690
1349,L1432,11,standard,136,290689
1350,L1432,11,standard,137,291689
1351,L1432,11,standard,138,292689
1352,L1432,11,standard,139,293689
1353,L1432,11,standard,140,294689
1354,L1432,11,standard,141,295689
1355,L1432,22,deviant_target,142,296689
1356,L1432,11,standard,143,297689
1357,L1432,11,standard,144,298689
1358,L1432,11,standard,145,299689
1359,L1445,11,standard,0,31604
1360,L1445,11,standard,1,32605
1361,L1445,11,standard,2,33606
1362,L1445,11,standard,3,34606
1363,L1445,11,standard,4,35606
1364,L1445,11,standard,5,36605
